sample_id,ACAA2,ACAD11,ACCS,ACSL6,AGK,AGXT,ALDH1B1,ALDH2,ALKBH7,AMACR,AMT,APEX1,ARMCX2,ARMCX3,ATAD3A,ATAD3B,BAD,BAX,BCL2A1,BCL2L10,BCL2L2,CASP8,CHCHD5,COA4,COMTD1,COX20,COX6A1,COX8A,CPS1,CYP27B1,D2HGDH,DARS2,DHRS4,DHTKD1,DNAJC28,DNAJC30,DNLZ,DTYMK,ENDOG,FPGS,GATC,GCSH,GFER,GLDC,GLRX2,GPX1,GTPBP6,IMMP1L,LDHAL6B,LYRM9,MCU,METAP1D,MGARP,MICU3,MRPL14,MRPL23,MRPL38,MRPL53,MRPS24,MRPS34,MTFR2,MTG1,MTHFD2,MTX1,NAGS,NDUFA11,NDUFA2,NDUFA9,NDUFC2,NDUFS6,NEU4,OXR1,PABPC5,PAICS,PAM16,PDE2A,PDF,PDK2,PDK3,PET100,PET117,PEX11B,PIF1,PNPO,POLB,POLQ,PPIF,PREPL,PTPMT1,PTRH1,RAB24,RDH13,RNASEH1,ROMO1,SARS2,SCO2,SLC25A21,SLC25A23,SLC25A27,SLC25A34,SLC25A47,SLC25A6,SND1,SPHKAP,SPRYD4,STAR,SYNJ2BP,TEFM,TIMM13,TIMM23,TIMM8B,TOMM5,TSPO,TSTD1,TSTD3,UCP2,Target
GTEX.13CZV.0011.R3a.SM.5KM27,11.3872911,10.03335055,8.275116406,12.49126371,10.44947401,4.182519388,8.567882959,14.39804264,10.19009367,9.271947306,9.644619957,11.02684224,10.70331995,11.19923106,9.612940422,9.671933323,10.21393414,9.034206076,5.54283649,5.407653969,12.67021448,6.860280371,8.662674385,9.505235818,8.170716496,5.791373922,12.92622927,12.20137267,7.6393862,4.867448023,9.944530176,8.106408864,7.489768313,10.56981988,7.432251978,9.416987892,8.910303877,8.662674385,8.099081803,10.12512096,9.964746297,9.730969093,8.624996044,9.966752405,9.611658641,11.67942053,4.182519388,7.472757977,4.182519388,11.03880774,8.92896525,8.076872639,5.943422897,10.77260059,8.901931591,9.824656058,10.47647321,4.182519388,10.77660774,9.987649712,5.284548016,8.86579552,8.106408864,7.885553918,5.925442295,11.60797538,10.4687095,10.81050566,11.3261166,10.41683353,9.030371359,11.71087039,6.629537519,11.18077514,9.576612442,13.06221968,5.592381766,10.61143954,10.79365628,9.926090078,6.730471537,10.87653481,6.95430421,10.61208042,9.375290455,5.378312496,10.66430397,13.63831721,7.770102348,5.284548016,10.85124489,9.330792469,10.94832655,9.863938677,9.393308769,5.142470293,4.808731869,14.71912324,10.67538431,8.581064064,4.182519388,4.182519388,11.15109833,9.85638376,8.824303778,7.718290306,9.811320316,6.376491768,10.37967826,10.3931647,9.697531016,10.25061913,9.103365455,8.979567291,7.694100328,7.976433322,Normal
GTEX.13FHO.0011.R3b.SM.5K7YA,12.50959528,10.47447031,7.742939311,12.39131065,10.17285004,4.609503521,8.917185559,14.77283023,10.47609428,9.569966443,9.700774709,11.25374384,10.44326235,11.48785253,9.222362432,9.744564145,9.882016528,8.773813942,6.857784813,5.289020383,12.63644358,6.612250052,9.047554732,9.645542472,7.519793493,6.232448543,13.05251441,12.26292498,7.832443564,4.916827672,9.953719055,8.807793589,7.262368168,11.33652137,6.68373072,9.054099742,8.349156043,8.316797628,7.454721323,10.21916589,10.68570177,10.62697834,8.324051772,10.66164249,9.806560192,11.66344214,4.182519388,7.400414727,4.182519388,10.92683164,8.554196006,7.902150833,6.182519152,10.44906215,8.717168524,9.981430488,10.2460674,4.182519388,10.48499355,9.780504083,5.077193682,8.781726976,9.032166294,7.737494834,6.917747241,11.31490764,10.22593846,10.97011135,11.45652855,10.38998696,8.418551716,11.54156904,7.117728005,11.99975649,9.134525754,12.97453634,5.250541238,10.94159888,10.28642737,9.495022355,6.311582851,10.26966974,6.24866848,10.38740028,9.393785774,5.461123232,10.96953506,13.06132977,7.676187405,5.361540626,10.22786766,9.082122503,10.8834373,10.01533717,8.763195024,4.916827672,5.608304397,14.75734839,10.50023686,8.60565258,5.077193682,4.182519388,11.26599811,9.241599564,8.484744795,7.142898128,10.05173603,7.386504931,10.22207232,10.46877199,9.902696894,10.07550128,9.667036852,8.757856007,8.291115032,8.936211165,Normal
GTEX.13FLV.0011.R3b.SM.5LZYP,11.79016449,10.54572409,8.414943442,12.74138915,10.49866779,4.182519388,8.469959172,14.84265188,10.374736,9.331855645,9.872382055,11.04477845,10.58042509,11.45662358,9.559328432,9.921203374,10.45768074,8.978788741,5.040617885,5.18343203,12.77819897,6.618944195,8.545523106,9.706591664,8.411433894,6.157640494,13.27895899,12.14125692,8.058627134,5.379401209,10.45428286,8.428896401,7.776205342,10.5718278,7.259658284,8.981154446,8.404388935,8.679859097,8.476690168,10.19808606,10.32630065,10.28194387,8.725753625,10.14427204,9.880001484,11.43481036,4.182519388,7.161550111,4.793690001,10.26361784,8.855251008,8.166814919,6.473055414,10.60054454,8.937964996,10.05173816,10.72911877,4.182519388,10.5497097,10.0718353,5.511852514,9.491297342,7.351350382,7.946445819,6.045596104,11.4451165,10.13475073,10.8823535,11.44168929,10.28672806,9.386392484,11.54511878,6.293129431,11.61676883,9.587529308,12.73124874,5.832688618,10.44917099,10.46022391,9.375649045,6.580706118,10.4328628,6.860091043,10.82891391,9.088171775,5.18343203,10.96823507,13.20697745,8.195697075,5.305888491,10.51180293,8.988228315,10.69065299,9.622778826,9.538612338,4.986632326,5.542468927,14.63299223,10.76727004,7.936687058,4.182519388,4.182519388,10.93632125,9.575063668,8.535889588,6.990559885,10.33556477,6.593573336,10.39525934,10.29434989,9.352093024,10.09274938,9.668964691,8.094145567,7.989552946,7.946445819,Normal
GTEX.13JVG.0011.R3b.SM.5LZXF,12.42576495,10.11546827,8.018482795,12.14929454,10.02100346,4.685710732,8.649060417,15.46014955,10.67401843,8.942422818,10.21093114,10.98641229,10.15271879,11.62935432,9.511421146,9.712922847,10.51038167,9.226884963,6.282123182,5.743984923,12.42342265,7.056766969,8.895808089,9.502566659,8.138097989,6.119066524,13.09836363,12.45845007,7.867273035,5.386127974,10.39077127,8.469548617,7.908289843,10.98879068,6.941212801,9.109282168,9.350486934,9.037499237,7.810680544,10.2497964,10.54419683,10.1299095,8.566369867,10.1313457,9.970541782,12.0796034,4.182519388,7.355118523,4.182519388,10.61365339,8.948960463,8.264326787,7.069031828,10.2590228,9.370094058,10.51808695,10.94536795,4.182519388,10.93059829,10.22848315,4.972275761,8.847632074,8.570619432,8.12657679,7.186084532,11.75854859,10.21770722,10.91066716,11.56705567,10.65916236,9.584565279,11.19990459,6.993763325,11.29650366,9.636073998,13.31853914,5.286284105,10.95513104,9.767522827,9.384626226,6.237616763,9.942997922,6.900444915,10.75076556,9.477932464,5.232070048,10.82452251,12.51948775,8.310843058,5.637329175,10.488137,9.172079727,10.35802556,10.15554475,9.544149151,5.112498101,4.890622822,14.77143055,10.15271879,9.377378467,4.539226379,4.182519388,11.10004087,8.955468535,8.641002293,6.626516505,10.38837099,6.844139547,10.87167849,10.29406744,9.765674097,10.09058129,10.51588964,9.389437886,7.887928925,8.688686805,Normal
GTEX.13N1W.0011.R3a.SM.5MR5E,10.38819076,9.891716831,7.070959388,12.12287488,10.66859837,4.860538285,8.336633232,13.55391401,10.13393355,9.663578151,9.13616218,11.28616018,11.16914777,11.76540613,10.03626721,9.772919698,10.27679083,9.267585924,5.820780055,7.325349632,12.89408933,7.528638971,8.581874282,9.081400969,8.540830533,5.835223215,13.19864953,12.38811374,7.334624585,6.033247877,10.0743552,7.864287691,7.805853345,9.589935702,7.428491881,9.82422322,9.361361065,8.370518156,8.638545466,10.04117102,10.5249843,9.33306402,8.84039826,10.57607133,9.899453448,12.05749645,4.182519388,7.445683904,5.103770588,11.28733967,9.483784184,7.956651302,6.45453542,11.16401996,9.380290371,9.898681652,10.81400668,4.182519388,10.87804057,10.36881914,6.3158451,9.552144446,9.158270993,8.026466176,6.138348094,11.78160866,10.25826058,11.15467909,12.22550307,10.68480186,8.133108509,12.64603365,6.3158451,11.05224455,9.583225225,13.92728498,6.033247877,11.17616888,11.60059641,9.869042956,6.716668715,10.98004136,6.463282142,10.39203406,9.543280821,5.863589407,10.93409027,13.97527687,7.548639134,5.698265605,11.20485307,9.457813354,11.38670589,9.887054853,9.70919568,5.188432881,5.424019033,14.46106886,11.77384574,8.051791454,5.542296507,4.182519388,11.6259912,10.70833053,8.812771342,8.048999595,9.642523463,6.627147757,10.67176334,10.83553432,9.774603469,10.41488119,8.655119873,9.329630713,7.610805383,7.779092462,Normal
GTEX.13N2G.0011.R3b.SM.5MR5G,11.6681509,10.42304736,7.533458833,11.16241796,10.19309063,4.452130223,9.017919234,14.57500463,10.46065309,8.84488321,9.206966621,11.43716878,10.80590729,11.70627044,10.48454925,9.087114275,10.503638,10.06614602,7.513313698,5.357285068,12.60683077,7.477354122,8.846880443,10.05842018,7.606548838,6.390624164,13.11206451,12.25903764,7.780641278,5.857395969,9.612041357,8.454623576,7.980253329,10.4941252,6.876024205,9.014370595,8.818663588,9.189769807,7.587423878,10.2790659,10.67170587,10.27017527,9.082038474,10.61373666,10.21333143,13.10187241,4.182519388,7.117701472,4.719422367,10.12074753,8.920790711,8.802287556,6.82714816,9.867257241,9.3712797,9.43766455,10.9239631,4.182519388,10.86565094,10.57154488,5.462831327,9.945672455,10.90111229,7.746626831,6.245125814,11.70214554,10.15817613,10.97317847,11.82052618,10.86761677,8.895930639,11.10400192,6.640838402,11.81925717,9.622561099,12.06196993,6.066328873,10.33413502,10.65700434,9.314724111,6.490042086,10.3234314,5.97432703,10.70891408,9.304594478,5.357285068,11.7604355,12.79597913,7.983901107,5.646290544,10.34264109,9.46650315,11.09731624,10.20480267,8.952665048,5.238782622,5.747081794,13.78789337,10.09831741,8.082431207,5.102187501,4.182519388,11.89059146,9.146667639,8.745599567,6.687569073,10.60079463,7.456387374,10.74892408,10.97864567,9.830428339,10.72635206,10.36786233,8.652719276,8.051495535,10.7690464,Normal
GTEX.13NYB.0011.R3b.SM.A9SM4,11.55136914,9.73045341,7.737351184,12.3856024,10.25544289,4.182519388,8.561684522,14.41348576,10.45986275,8.763500773,9.625974981,10.99630563,10.92456806,11.70345103,9.254389317,9.418395257,10.62045682,8.958170086,4.910197955,5.641947561,12.59184228,6.708902517,8.745455925,9.589816067,8.420863264,6.243688918,13.41280873,12.45617605,7.196049087,5.472201887,9.160559587,8.030840323,7.419703344,10.06609311,7.127021475,9.327408277,8.617341419,8.350893964,7.969773842,9.785505588,10.45224658,9.807385283,8.487578094,9.608632189,10.07243079,12.04509462,4.182519388,7.561669368,4.460052655,11.20925247,8.752249314,7.961953592,6.479621102,11.2043152,9.474186824,10.07423645,10.51274455,4.182519388,11.15995273,10.3456599,4.910197955,9.440971798,7.46492334,7.965869072,5.68594892,11.94209722,10.68745109,11.05781708,11.82099942,11.01710226,8.82278243,12.39031965,6.567591102,11.18314121,9.554021447,13.26742623,6.03718338,10.20442069,10.4452877,9.708527836,6.765226408,10.69744215,6.578191293,10.57272365,9.630891972,5.68594892,10.8870587,13.14125663,7.94221344,5.548276815,10.80952249,9.067462809,10.52731593,10.24024447,9.000608792,5.548276815,5.00521138,14.11585916,11.19438968,7.261830459,4.182519388,4.182519388,10.69978296,10.30395217,8.783534129,7.872977318,10.03861162,6.727937296,10.669052,10.37085227,10.29391519,10.79481671,9.614850029,9.52393867,8.189797784,7.318506341,Normal
GTEX.13NYS.0011.R3b.SM.5MR41,11.52202865,10.40963441,6.326048375,11.02819856,10.04312824,4.466579548,9.057649171,14.59705397,10.02661272,8.908530881,9.223791043,10.87765577,10.59233996,11.47984261,9.517475804,9.606477144,10.08876434,9.703808677,5.740188021,6.123552574,12.84668407,7.262269667,8.380893996,9.775342407,8.043740379,5.696256572,12.6517903,11.72166708,8.239237826,4.97717743,9.945213583,8.362381975,7.585604889,10.44222662,6.391315074,8.58353794,8.215351997,8.720533529,8.104501235,9.631111821,10.96639419,9.734046982,8.874151559,10.77265179,9.720820215,12.16824623,4.182519388,6.804201365,4.583597502,9.933796281,8.96474552,7.988369296,6.775816719,10.00792753,9.144918114,9.778827576,10.80547582,4.182519388,10.68004211,10.00792753,5.068270958,8.916998848,9.903255403,7.798884633,7.171917156,11.25816759,9.756611171,10.87059816,11.34533546,10.24304824,8.622920868,11.51124822,6.5697314,11.56065679,8.931698905,12.89041453,6.059225946,10.73667664,10.64674303,8.937953239,6.78534391,10.1873268,6.243144075,10.01582451,9.369652363,5.356935665,11.37900894,12.81210855,7.879467126,5.500692919,10.56098031,9.322654269,10.86841962,9.424098008,8.847816851,5.149897843,4.74793233,14.82476702,10.26723049,7.930764269,4.583597502,4.182519388,11.98081617,9.274070796,8.75873778,7.288938069,10.14204769,7.150211038,10.14204769,10.42305674,9.336915405,10.16619598,10.01975684,8.353035568,7.409131668,9.218665151,Normal
GTEX.13O3O.0011.R3b.SM.5KM3R,11.20594919,9.989479521,7.669055053,12.51605114,10.64990779,4.182519388,8.386366545,14.35282028,10.18818239,9.662012337,9.585579708,11.34674979,10.79891133,11.4922051,9.609410895,9.652868139,10.20287252,9.251767852,6.070884151,5.466141454,12.71358478,6.473823976,8.458276122,9.206635198,8.205855977,5.989298525,13.0865568,12.28341731,7.904362844,5.621457355,9.985843478,7.846393576,7.751890415,10.30171511,6.871111755,9.706882821,8.592113032,8.222487303,8.051444429,10.14753795,10.61816666,9.695053282,8.60799849,10.17972035,9.849770083,11.88460853,4.182519388,7.430761851,4.182519388,10.98643871,8.974191766,7.819243662,6.030764419,10.93458208,9.461873844,10.26418832,10.67420493,4.182519388,10.75473623,10.28406093,5.731517387,9.430106088,8.065352735,7.924871644,5.650006474,11.83966919,10.54264447,11.07293029,11.95848888,10.61816666,9.052826544,12.37171543,6.429770966,11.23788143,9.607834351,13.60102327,6.010206131,10.73970534,11.18126253,10.07866072,6.903041341,11.08203885,7.023849353,10.88209576,9.468839222,5.466141454,10.88079144,13.78002192,7.819243662,5.531020871,10.74114362,9.012854533,10.71722661,9.972432312,9.562975988,5.152759062,5.466141454,14.60228281,11.3706407,8.083689119,4.939590455,4.182519388,11.48320917,10.59050669,8.92435501,7.561503672,9.963832519,6.711405963,10.35904867,10.72160476,9.829625009,10.37024685,9.2211496,9.024726686,7.780342613,7.740348257,Normal
GTEX.13O3Q.0011.R3a.SM.5P9H3,10.98379239,9.794811289,7.64964688,12.17189834,10.51639535,4.880141665,8.924418717,14.07061798,10.49274647,9.853818758,9.529594207,11.01638509,11.18498801,11.89501906,9.573828644,9.659870513,10.53256369,9.350902511,4.880141665,5.598443304,13.25555196,7.261995487,8.636815355,9.66805477,8.588854065,6.383795031,13.38204056,12.73819199,7.66911246,5.188879032,9.771766341,8.380352775,7.807179487,10.06830634,7.48568145,9.841102377,8.599987485,8.792213028,8.492195024,9.792170982,11.10872774,9.796568811,8.767302667,9.920613644,10.11764032,12.16307329,4.182519388,7.511843891,4.431267918,10.45012517,8.991228786,8.350674675,6.378879264,11.04105017,9.24928627,10.0164706,10.70595001,4.182519388,11.11437353,10.60529048,5.188879032,9.063133324,7.356739518,7.915255337,6.313233993,11.90736811,10.45541796,11.24524798,11.88401005,10.82758388,8.755588778,12.73624818,6.383795031,11.22059481,9.535921993,13.38196742,6.111815077,10.82392733,11.47709067,9.990604555,6.689280855,10.96906695,6.815915926,10.82134065,9.471357744,5.560285496,11.05964193,13.73544845,7.727814177,5.943262087,10.95929652,9.546406942,10.85734923,10.05184721,9.538550392,5.368929066,4.960640179,15.03621317,10.7607545,8.388553752,4.736026237,4.182519388,11.34436282,10.77886578,9.016353257,8.129308728,10.29188737,6.629426383,11.02933079,10.62396507,9.927446865,10.5684859,9.209582377,9.375224664,7.855474102,8.12229167,Normal
GTEX.13OVH.0011.R3a.SM.5KM49,11.56346467,10.42396937,8.145407624,12.37478214,10.50896091,4.182519388,8.646731775,14.64214099,10.39448815,9.281540619,9.765665439,11.25751947,10.93392221,11.52971678,9.851765074,9.750227162,10.38674547,9.520769993,5.924296056,5.687241591,12.80848363,6.828828821,8.837617161,9.626030493,8.176652661,6.027201376,13.42946983,12.3944934,7.82841177,5.547133638,9.785995918,8.46496356,7.942079158,10.62820574,7.553714109,9.570459029,8.460744843,8.593805443,8.609127271,10.21248596,10.94526144,9.851765074,8.736650505,10.01567102,9.952626531,12.21440506,4.182519388,7.496751333,4.182519388,10.88058196,8.791380144,8.290480878,6.496487538,10.68071023,9.441800309,9.631658833,10.82519323,4.182519388,10.93771187,10.21748339,5.583884107,9.208072083,8.341880923,8.041706883,6.167107864,11.85113299,10.56786029,11.13149331,11.56542547,10.71468059,9.791034049,11.83740492,6.717182227,11.46238902,9.443934883,13.48801235,6.002275099,10.75131879,10.98828652,10.0788227,6.788023342,10.82846291,6.672836139,10.5048793,9.418108864,4.863080239,10.91097276,13.38492109,8.041706883,5.781879567,10.95800574,9.409396275,10.9647074,10.08293608,9.488045552,5.29390926,4.863080239,14.85597932,10.99047742,8.373655864,4.182519388,4.182519388,11.18412591,10.12875219,9.014755574,7.6463319,10.19358984,7.262428496,10.72962263,10.47597996,9.971978891,10.66250447,9.528836283,9.187830504,7.847996973,8.202179084,Normal
GTEX.13OVL.0011.R3b.SM.5L3I8,11.23361376,10.42744127,7.87500205,12.62147766,10.67339598,4.628999463,8.618713104,14.17720208,10.26528505,9.494420068,9.747929501,11.17684355,11.22518653,11.78615028,9.814068504,10.06258841,10.3452422,9.268895826,5.009764844,4.884346065,13.20514639,6.942972426,8.759843111,9.438984742,8.253599878,5.945904449,13.25256287,12.14698927,7.948919251,5.448419106,10.33058402,8.185476916,7.744571206,10.34426961,7.600957453,9.644239167,8.605759818,8.817131037,8.019195841,10.14756184,10.75323207,9.954553785,8.666273593,10.23726695,10.07436815,11.9628532,4.182519388,7.600957453,4.182519388,10.79724862,9.028298923,8.12308832,6.664371971,10.87539996,9.142461366,10.0351241,10.73628062,4.182519388,10.74367531,10.29276914,5.696884494,9.678609144,7.91770827,8.028958912,6.261524076,11.66052857,10.25082511,11.05553214,11.58803206,10.62296249,9.659963563,12.3400777,6.571062674,11.19151731,9.473213504,13.42768497,6.073762261,10.82818457,11.1592569,9.718198969,6.63836459,10.90274051,6.921798415,10.96985325,9.385120804,6.053351372,10.96036412,13.72219333,7.87500205,5.724330877,10.71386633,9.567945581,10.98989048,9.882675613,9.678609144,5.117008326,5.337428583,14.75771177,10.85847093,8.462191786,4.628999463,4.182519388,11.2288795,10.75176592,9.064217937,7.869572698,10.4005588,6.727286263,10.59298039,10.42468345,9.707646691,10.50781509,9.235690736,9.006309198,7.864122587,7.658896102,Normal
GTEX.13OW5.0011.R3a.SM.5L3I5,10.37782171,10.0059725,6.419636241,10.90577677,10.00830137,4.182519388,7.897028987,13.27995251,9.978916533,8.363055593,8.068305592,10.77651147,10.63300271,11.3969225,9.860161628,10.08642725,10.58467125,9.84980928,7.370835115,6.59763863,12.44164242,7.310974959,8.192753117,9.448018579,8.159489723,5.96813059,13.35229817,12.04823246,7.248451306,5.881531456,8.863326383,7.456110605,7.624915481,9.249603363,6.810709278,8.77295831,8.673590348,9.003143972,7.435270129,9.604022085,10.95549108,9.473535335,9.303726086,10.52331167,10.01988964,12.627472,4.182519388,7.264345268,4.794931907,10.2230249,9.026331445,7.850793055,6.874927244,10.44726081,9.11767744,10.3823171,10.61248722,4.182519388,11.12653118,10.6863255,5.9037722,9.4255325,8.926328777,8.004116143,6.59763863,11.84180482,10.4719349,10.58700985,12.05809843,10.83539717,8.39909297,11.93408735,6.404901439,10.78943049,9.631481749,12.92801559,5.738487025,9.865310056,11.25952678,9.32817945,6.68451771,10.50033562,6.087505298,10.11047251,9.305621924,5.632148319,11.46206754,12.95345997,7.643159361,5.185417088,10.71297936,9.100303154,11.05231544,10.27423566,8.886326403,5.228191237,5.763582528,13.60335729,10.25964903,8.818852087,5.04233709,4.182519388,10.9609106,9.969385474,8.676526875,6.905944845,10.36969453,7.199658449,10.62846886,11.15518035,10.10613037,11.10112409,9.588537559,9.049151252,7.157656552,9.339327106,Normal
GTEX.13OW7.0011.R3a.SM.5O9DA,12.28859899,10.20598582,8.387213593,13.0174781,10.16726958,4.743422591,8.599008535,15.13809887,10.43545278,9.755223697,10.29806105,11.0770393,10.19062383,11.30017032,9.432723291,8.585994902,10.54016307,9.064205211,4.86736916,5.284424694,12.45030578,7.102766441,8.826205234,9.731824775,7.603156069,6.062184898,13.06527844,12.23012327,8.832826377,5.284424694,10.1957627,8.466084245,8.117032644,11.05600376,7.146606807,8.971274775,8.543540683,8.869781076,7.914811718,10.32488773,10.3131139,10.533414,8.828415671,10.30521094,9.774818427,11.43119347,4.182519388,7.322144997,5.142361674,10.35887992,8.845977907,8.488644402,6.608181729,9.798661618,8.953161881,8.963252736,10.74039098,4.182519388,10.63652404,10.11216502,5.316713076,9.669147878,6.778016903,8.050223164,5.888475483,11.36431975,9.991269443,10.87939963,11.22886389,10.25440089,9.937060878,11.1704724,6.912109672,11.71262797,9.172518418,12.62170078,5.869650583,10.68969581,9.426905306,9.322659727,6.426013467,10.05581301,7.634024236,10.79332468,8.945037931,5.061331156,10.88418159,12.22384983,8.491439651,5.850522803,10.25193613,9.097563334,10.24699393,9.689939764,9.308488904,4.80865955,5.250972002,14.47060601,9.988310736,8.448928299,4.80865955,4.182519388,11.03130772,8.350717974,8.300565498,6.062184898,10.45129421,6.608181729,10.6830031,9.968429317,9.599748036,9.965423316,10.0605158,8.211737637,8.011711529,8.204933343,Normal
GTEX.13OW8.0011.R3a.SM.5L3I4,11.61404779,10.35543064,8.248783338,12.50492737,10.35714195,4.603165628,8.237640487,14.68801005,10.37498914,9.345759524,10.09940159,10.90539232,10.48629542,10.98002752,9.848762991,10.13175592,10.40010799,9.185363707,5.344816135,5.740618067,12.32887727,7.050352755,8.435823729,9.247624083,8.471107082,5.692187098,12.71415171,12.02339607,8.100796821,5.154058249,10.45866615,8.157113881,8.003171655,10.45627312,6.988644384,9.386572345,8.252478442,8.615664985,8.003171655,10.36566816,9.970046051,9.491630516,8.736499031,9.947501144,9.668878208,11.73643103,4.182519388,7.092809926,4.182519388,10.55649327,8.838175391,7.972085279,6.653435856,10.71635528,9.118270441,9.25315288,10.89247052,4.182519388,10.65716172,10.13574964,5.503744744,9.337109335,7.540083698,8.020636159,6.763953749,11.61082425,10.07465032,10.77641571,11.58038534,10.27352505,9.321406869,11.25519489,6.414604057,11.2348643,9.301979545,13.18918876,5.615380236,10.92686674,10.23959986,9.383215095,6.785019881,10.58816711,6.856297368,10.96271138,9.204516361,5.64157812,10.82915156,13.32630329,7.879343823,5.443146029,10.71034325,9.2804829,10.59615922,9.705621477,9.612661661,5.344816135,5.532768573,14.29033864,10.71101249,8.464756117,4.775333076,4.182519388,11.19523722,9.649450865,8.757417679,7.075982228,9.853621367,6.630208079,10.3128564,10.26534613,9.357783178,9.940668348,9.549678223,8.508633791,7.764652468,8.362541953,Normal
GTEX.13PLJ.0011.R3a.SM.5O9DT,12.29860672,10.73839163,8.696584191,12.56917801,10.19606876,5.095806826,8.534234508,15.27506203,10.62317288,9.335914055,10.4488633,11.12675432,10.25816984,11.32532167,9.871229856,9.841107401,10.78483514,9.413048563,5.156639027,5.364983029,12.60296697,6.966107521,9.014420273,9.965771349,7.800310288,6.111929021,13.18104197,12.39156852,7.793290958,4.957972639,10.18811465,8.102099727,8.073477981,11.04838615,7.087330518,8.7298932,8.7298932,9.259486975,7.573007156,10.36668433,10.1256302,10.4163245,9.129747277,10.28452013,10.07907548,11.87736459,4.182519388,7.425927406,4.182519388,10.09476133,8.623622695,8.478674271,6.805036222,9.638053591,9.047067314,10.18678469,10.88334768,4.182519388,10.85348854,10.40721756,5.156639027,9.333510929,7.713702542,8.221647191,6.037527904,11.63272621,10.51817644,10.86683564,11.58052271,10.47306728,10.23132907,10.99696224,7.028042167,11.79685564,9.231362401,12.62988004,5.095806826,10.68946406,9.440104125,9.730427235,6.332452494,9.947038311,6.76163077,10.82470913,9.005386485,5.095806826,10.82641803,12.04193869,8.44338263,5.750461545,10.23776519,8.934176337,10.1854535,10.27453862,9.226189302,4.877739082,5.266730229,14.49522862,10.56089122,8.859257226,4.676468173,4.182519388,11.24134968,7.581200666,8.748070026,6.204744284,10.47088363,6.887926925,10.8593431,10.12424132,9.982732065,10.05886165,10.37721646,8.190020962,8.517366937,8.627556555,Normal
GTEX.13PVQ.0011.R3b.SM.5O9D6,11.96087745,10.41942682,8.157417111,12.73939383,10.2241674,4.601282895,8.420844779,15.17162756,10.29577558,9.555110912,9.922391715,11.19999048,10.58487625,11.76212253,9.482352766,9.831360848,10.34788056,9.581475183,7.00561112,5.909338706,12.53941696,7.031835984,8.748028782,9.819105466,7.858579329,6.585697903,13.13861983,12.29883263,8.468812538,5.867934717,10.17693653,8.414326179,7.965292605,11.01848916,6.81677436,8.840779748,8.592291153,8.855272373,7.355042672,10.2185807,10.05996796,10.57980165,8.900225399,10.28957219,9.62013871,11.83876195,4.182519388,7.327279554,4.902881388,9.687761406,9.037848837,8.49684198,7.262731975,10.13504274,9.220508283,8.838350049,10.76620436,4.182519388,10.59569062,9.993910813,5.437797923,9.102020538,9.664658166,7.938214712,6.585697903,11.36329688,10.07447434,10.82681595,11.38838916,10.18555306,9.869892269,11.38963239,6.923818058,11.61114594,9.211154727,12.50522513,5.635507362,10.37491879,9.559538589,9.522218782,6.597643966,10.01877036,6.88585006,10.64441826,8.930192794,5.437797923,11.10832183,12.63476478,8.440224732,5.968889832,10.54153509,9.018669568,10.7029336,9.939475111,9.402441189,5.011536605,5.52708871,14.18362533,10.80957976,8.881468751,4.182519388,4.182519388,11.02597056,8.577789095,8.778770618,6.511695303,10.48526647,6.733312664,10.42023823,10.34958538,9.918950609,10.42185967,9.926967117,8.172965151,8.521305699,8.670903339,Normal
GTEX.13QIC.0011.R3a.SM.5P9HT,11.26726185,9.904709381,8.519579304,11.89474892,10.19711451,4.532937646,8.24451654,14.40266243,10.29371572,9.483165998,9.600911043,11.07798575,10.63877269,11.16104817,9.567508501,9.645247104,10.41187826,9.22329627,5.613491061,5.783740453,12.41618686,6.557293091,8.689429912,9.365577523,8.450043392,5.497072635,13.43458869,12.27165087,7.390940751,5.214234638,10.1238241,7.887346805,7.945528307,10.1013732,7.33361166,9.674064429,9.037560742,8.386306368,8.15983123,10.14935455,10.53004538,9.534361528,8.739435153,9.917618074,9.533313298,12.04031028,4.182519388,7.611538092,4.182519388,10.91016383,8.565503448,8.290039825,6.364067252,10.32190261,9.32131529,10.28689296,10.59826555,4.182519388,10.89270509,10.35489677,5.267607591,9.214164536,7.278924971,7.726878278,6.013073327,11.75681973,10.49441661,10.72297329,11.64390402,10.74169059,9.347796978,11.36824635,6.522590778,11.11311971,9.566484117,13.45616927,5.860248999,10.65572181,10.37901046,9.922429189,6.58274201,10.60376596,6.862632013,10.57452461,9.301745403,5.433631552,10.59274409,13.06912686,7.651035182,5.433631552,10.72847671,8.969395034,10.44122323,10.09286317,9.447996292,4.995543435,5.096555509,14.51262859,10.86006837,8.252204919,4.532937646,4.182519388,11.06100162,9.75271705,8.750315081,7.537545855,9.803154533,6.565829845,10.49925405,10.37784349,9.907947407,10.32372189,9.510057191,9.044939191,7.734244612,8.487403334,Normal
